SalesOrderNumber;OrderDate;ProductKey;ResellerKey;EmployeeKey;OrderQuantity;UnitPrice;SalesAmount;ResellerName;NumberEmployees;AnnualRevenue;YearOpened;City;StateProvinceName;EnglishCountryRegionName;EnglishProductName;EnglishProductSubcategoryName;EnglishProductCategoryName
SO48760;2012-06-30 00:00:00.000;421;315;285;5;196,329;981,645;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;HL Mountain Rear Wheel;Wheels;Components
SO48760;2012-06-30 00:00:00.000;224;315;285;3;5,1865;15,5595;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;AWC Logo Cap;Caps;Clothing
SO48760;2012-06-30 00:00:00.000;456;315;285;2;44,994;89,988;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;Women's Tights, S;Tights;Clothing
SO48760;2012-06-30 00:00:00.000;469;315;285;9;22,794;205,146;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;Full-Finger Gloves, M;Gloves;Clothing
SO48760;2012-06-30 00:00:00.000;458;315;285;8;44,994;359,952;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;Women's Tights, L;Tights;Clothing
SO48760;2012-06-30 00:00:00.000;221;315;285;1;20,1865;20,1865;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO48760;2012-06-30 00:00:00.000;358;315;285;2;1229,4589;2458,9178;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;Mountain-200 Black, 38;Mountain Bikes;Bikes
SO48760;2012-06-30 00:00:00.000;409;315;285;1;209,256;209,256;Juvenile Sports Equipment;18;80000,00;1998;Merritt Island;Florida;United States;ML Mountain Frame - Black, 38;Mountain Frames;Components
SO48761;2012-06-30 00:00:00.000;464;299;291;5;14,1289;70,6445;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Half-Finger Gloves, M;Gloves;Clothing
SO48761;2012-06-30 00:00:00.000;271;299;291;2;202,332;404,664;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Frame - Red, 60;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;339;299;291;4;469,794;1879,176;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Black, 44;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;323;299;291;3;469,794;1409,382;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Red, 60;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;460;299;291;8;53,994;431,952;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Men's Bib-Shorts, M;Bib-Shorts;Clothing
SO48761;2012-06-30 00:00:00.000;447;299;291;6;15,00;90,00;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Cable Lock;Locks;Accessories
SO48761;2012-06-30 00:00:00.000;221;299;291;1;20,1865;20,1865;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Sport-100 Helmet, Blue;Helmets;Accessories
SO48761;2012-06-30 00:00:00.000;389;299;291;5;600,2625;3001,3125;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-550-W Yellow, 48;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;343;299;291;2;469,794;939,588;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Black, 52;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;233;299;291;2;28,8404;57,6808;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO48761;2012-06-30 00:00:00.000;448;299;291;5;11,994;59,97;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Minipump;Pumps;Accessories
SO48761;2012-06-30 00:00:00.000;456;299;291;3;44,994;134,982;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Women's Tights, S;Tights;Clothing
SO48761;2012-06-30 00:00:00.000;325;299;291;3;469,794;1409,382;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Red, 62;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;422;299;291;3;67,539;202,617;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Rear Wheel;Wheels;Components
SO48761;2012-06-30 00:00:00.000;236;299;291;3;28,8404;86,5212;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO48761;2012-06-30 00:00:00.000;230;299;291;5;28,8404;144,202;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO48761;2012-06-30 00:00:00.000;213;299;291;4;20,1865;80,746;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Sport-100 Helmet, Red;Helmets;Accessories
SO48761;2012-06-30 00:00:00.000;459;299;291;6;53,994;323,964;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Men's Bib-Shorts, S;Bib-Shorts;Clothing
SO48761;2012-06-30 00:00:00.000;333;299;291;8;469,794;3758,352;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Black, 58;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;369;299;291;2;1466,01;2932,02;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-250 Red, 48;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;265;299;291;1;202,332;202,332;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Frame - Red, 48;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;435;299;291;1;324,4527;324,4527;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;ML Road Frame-W - Yellow, 48;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;216;299;291;3;20,1865;60,5595;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Sport-100 Helmet, Black;Helmets;Accessories
SO48761;2012-06-30 00:00:00.000;286;299;291;2;183,9382;367,8764;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Frame - Black, 52;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;273;299;291;1;202,332;202,332;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Frame - Red, 62;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;445;299;291;1;35,994;35,994;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Men's Sports Shorts, S;Shorts;Clothing
SO48761;2012-06-30 00:00:00.000;368;299;291;2;1466,01;2932,02;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-250 Red, 44;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;381;299;291;1;600,2625;600,2625;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-550-W Yellow, 38;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;458;299;291;5;44,994;224,97;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Women's Tights, L;Tights;Clothing
SO48761;2012-06-30 00:00:00.000;433;299;291;7;324,4527;2271,1689;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;ML Road Frame-W - Yellow, 44;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;263;299;291;3;202,332;606,996;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;LL Road Frame - Red, 44;Road Frames;Components
SO48761;2012-06-30 00:00:00.000;373;299;291;1;1308,9375;1308,9375;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-250 Black, 44;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;375;299;291;1;1308,9375;1308,9375;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-250 Black, 48;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;335;299;291;3;469,794;1409,382;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Road-650 Black, 60;Road Bikes;Bikes
SO48761;2012-06-30 00:00:00.000;224;299;291;8;5,1865;41,492;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;AWC Logo Cap;Caps;Clothing
SO48761;2012-06-30 00:00:00.000;453;299;291;2;35,994;71,988;Citywide Service and Repair;92;300000,00;1991;Saint John;Brunswick;Canada;Men's Sports Shorts, M;Shorts;Clothing
SO48762;2012-06-30 00:00:00.000;343;480;284;2;469,794;939,588;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Black, 52;Road Bikes;Bikes
SO48762;2012-06-30 00:00:00.000;325;480;284;1;469,794;469,794;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Red, 62;Road Bikes;Bikes
SO48762;2012-06-30 00:00:00.000;327;480;284;2;469,794;939,588;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Red, 44;Road Bikes;Bikes
SO48762;2012-06-30 00:00:00.000;329;480;284;1;469,794;469,794;General Bike Corporation;48;150000,00;1998;Mississauga;Ontario;Canada;Road-650 Red, 48;Road Bikes;Bikes
SO48763;2012-06-30 00:00:00.000;448;139;292;2;11,994;23,988;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Minipump;Pumps;Accessories
SO48763;2012-06-30 00:00:00.000;447;139;292;5;15,00;75,00;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Cable Lock;Locks;Accessories
SO48763;2012-06-30 00:00:00.000;233;139;292;5;28,8404;144,202;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO48763;2012-06-30 00:00:00.000;464;139;292;4;14,1289;56,5156;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Half-Finger Gloves, M;Gloves;Clothing
SO48763;2012-06-30 00:00:00.000;216;139;292;3;20,1865;60,5595;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Sport-100 Helmet, Black;Helmets;Accessories
SO48763;2012-06-30 00:00:00.000;221;139;292;8;20,1865;161,492;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Sport-100 Helmet, Blue;Helmets;Accessories
SO48763;2012-06-30 00:00:00.000;459;139;292;6;53,994;323,964;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Men's Bib-Shorts, S;Bib-Shorts;Clothing
SO48763;2012-06-30 00:00:00.000;460;139;292;2;53,994;107,988;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Men's Bib-Shorts, M;Bib-Shorts;Clothing
SO48763;2012-06-30 00:00:00.000;456;139;292;5;44,994;224,97;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Women's Tights, S;Tights;Clothing
SO48763;2012-06-30 00:00:00.000;230;139;292;5;28,8404;144,202;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO48763;2012-06-30 00:00:00.000;327;139;292;4;469,794;1879,176;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Road-650 Red, 44;Road Bikes;Bikes
SO48763;2012-06-30 00:00:00.000;213;139;292;5;20,1865;100,9325;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Sport-100 Helmet, Red;Helmets;Accessories
SO48763;2012-06-30 00:00:00.000;445;139;292;4;35,994;143,976;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Men's Sports Shorts, S;Shorts;Clothing
SO48763;2012-06-30 00:00:00.000;343;139;292;2;469,794;939,588;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Road-650 Black, 52;Road Bikes;Bikes
SO48763;2012-06-30 00:00:00.000;236;139;292;1;28,8404;28,8404;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO48763;2012-06-30 00:00:00.000;453;139;292;7;35,994;251,958;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Men's Sports Shorts, M;Shorts;Clothing
SO48763;2012-06-30 00:00:00.000;458;139;292;3;44,994;134,982;Steel Inc.;67;300000,00;1995;Colombes;Hauts de Seine;France;Women's Tights, L;Tights;Clothing
SO48764;2012-06-30 00:00:00.000;383;227;291;3;600,2625;1800,7875;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-550-W Yellow, 40;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;415;227;291;3;198,036;594,108;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;HL Road Front Wheel;Wheels;Components
SO48764;2012-06-30 00:00:00.000;329;227;291;5;469,794;2348,97;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Red, 48;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;323;227;291;10;469,794;4697,94;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Red, 60;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;286;227;291;6;183,9382;1103,6292;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Black, 52;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;335;227;291;3;469,794;1409,382;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Black, 60;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;339;227;291;2;469,794;939,588;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Black, 44;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;273;227;291;3;202,332;606,996;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Red, 62;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;417;227;291;1;324,4527;324,4527;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;ML Road Frame-W - Yellow, 38;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;454;227;291;5;35,994;179,97;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Men's Sports Shorts, L;Shorts;Clothing
SO48764;2012-06-30 00:00:00.000;461;227;291;1;53,994;53,994;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Men's Bib-Shorts, L;Bib-Shorts;Clothing
SO48764;2012-06-30 00:00:00.000;433;227;291;5;324,4527;1622,2635;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;ML Road Frame-W - Yellow, 44;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;369;227;291;2;1466,01;2932,02;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-250 Red, 48;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;213;227;291;1;20,1865;20,1865;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Sport-100 Helmet, Red;Helmets;Accessories
SO48764;2012-06-30 00:00:00.000;331;227;291;7;469,794;3288,558;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Red, 52;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;254;227;291;2;183,9382;367,8764;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Black, 58;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;265;227;291;3;202,332;606,996;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Red, 48;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;271;227;291;4;202,332;809,328;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Red, 60;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;462;227;291;1;14,1289;14,1289;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Half-Finger Gloves, S;Gloves;Clothing
SO48764;2012-06-30 00:00:00.000;343;227;291;5;469,794;2348,97;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Black, 52;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;422;227;291;5;67,539;337,695;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Rear Wheel;Wheels;Components
SO48764;2012-06-30 00:00:00.000;327;227;291;8;469,794;3758,352;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Red, 44;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;325;227;291;8;469,794;3758,352;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Red, 62;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;381;227;291;7;600,2625;4201,8375;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-550-W Yellow, 38;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;368;227;291;1;1466,01;1466,01;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-250 Red, 44;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;435;227;291;1;324,4527;324,4527;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;ML Road Frame-W - Yellow, 48;Road Frames;Components
SO48764;2012-06-30 00:00:00.000;333;227;291;2;469,794;939,588;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;Road-650 Black, 58;Road Bikes;Bikes
SO48764;2012-06-30 00:00:00.000;263;227;291;4;202,332;809,328;Health Spa, Limited;46;150000,00;1990;Toronto;Ontario;Canada;LL Road Frame - Red, 44;Road Frames;Components
SO48765;2012-06-30 00:00:00.000;352;7;282;1;1242,8518;1242,8518;Associated Bikes;8;30000,00;1986;Salt Lake City;Utah;United States;Mountain-200 Silver, 38;Mountain Bikes;Bikes
SO48765;2012-06-30 00:00:00.000;399;7;282;1;33,7745;33,7745;Associated Bikes;8;30000,00;1986;Salt Lake City;Utah;United States;ML Mountain Handlebars;Handlebars;Components
SO48765;2012-06-30 00:00:00.000;221;7;282;3;20,1865;60,5595;Associated Bikes;8;30000,00;1986;Salt Lake City;Utah;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO48765;2012-06-30 00:00:00.000;460;7;282;3;53,994;161,982;Associated Bikes;8;30000,00;1986;Salt Lake City;Utah;United States;Men's Bib-Shorts, M;Bib-Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;325;81;285;3;469,794;1409,382;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Red, 62;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;464;81;285;2;14,1289;28,2578;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Half-Finger Gloves, M;Gloves;Clothing
SO48766;2012-06-30 00:00:00.000;343;81;285;3;469,794;1409,382;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Black, 52;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;236;81;285;3;28,8404;86,5212;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Long-Sleeve Logo Jersey, XL;Jerseys;Clothing
SO48766;2012-06-30 00:00:00.000;329;81;285;3;469,794;1409,382;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Red, 48;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;460;81;285;5;53,994;269,97;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Men's Bib-Shorts, M;Bib-Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;448;81;285;3;11,994;35,982;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Minipump;Pumps;Accessories
SO48766;2012-06-30 00:00:00.000;271;81;285;1;202,332;202,332;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;LL Road Frame - Red, 60;Road Frames;Components
SO48766;2012-06-30 00:00:00.000;389;81;285;1;600,2625;600,2625;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-550-W Yellow, 48;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;435;81;285;3;324,4527;973,3581;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;ML Road Frame-W - Yellow, 48;Road Frames;Components
SO48766;2012-06-30 00:00:00.000;369;81;285;1;1466,01;1466,01;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-250 Red, 48;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;327;81;285;5;469,794;2348,97;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Red, 44;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;323;81;285;4;469,794;1879,176;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Red, 60;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;417;81;285;1;324,4527;324,4527;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;ML Road Frame-W - Yellow, 38;Road Frames;Components
SO48766;2012-06-30 00:00:00.000;433;81;285;1;324,4527;324,4527;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;ML Road Frame-W - Yellow, 44;Road Frames;Components
SO48766;2012-06-30 00:00:00.000;335;81;285;2;469,794;939,588;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Black, 60;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;221;81;285;3;20,1865;60,5595;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Sport-100 Helmet, Blue;Helmets;Accessories
SO48766;2012-06-30 00:00:00.000;213;81;285;2;20,1865;40,373;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Sport-100 Helmet, Red;Helmets;Accessories
SO48766;2012-06-30 00:00:00.000;456;81;285;1;44,994;44,994;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Women's Tights, S;Tights;Clothing
SO48766;2012-06-30 00:00:00.000;233;81;285;3;28,8404;86,5212;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Long-Sleeve Logo Jersey, L;Jerseys;Clothing
SO48766;2012-06-30 00:00:00.000;373;81;285;5;1308,9375;6544,6875;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-250 Black, 44;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;447;81;285;3;15,00;45,00;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Cable Lock;Locks;Accessories
SO48766;2012-06-30 00:00:00.000;445;81;285;5;35,994;179,97;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Men's Sports Shorts, S;Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;381;81;285;1;600,2625;600,2625;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-550-W Yellow, 38;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;375;81;285;3;1308,9375;3926,8125;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-250 Black, 48;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;230;81;285;3;28,8404;86,5212;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Long-Sleeve Logo Jersey, M;Jerseys;Clothing
SO48766;2012-06-30 00:00:00.000;462;81;285;2;14,1289;28,2578;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Half-Finger Gloves, S;Gloves;Clothing
SO48766;2012-06-30 00:00:00.000;333;81;285;2;469,794;939,588;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Black, 58;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;458;81;285;5;44,994;224,97;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Women's Tights, L;Tights;Clothing
SO48766;2012-06-30 00:00:00.000;331;81;285;4;469,794;1879,176;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Red, 52;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;461;81;285;2;53,994;107,988;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Men's Bib-Shorts, L;Bib-Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;459;81;285;3;53,994;161,982;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Men's Bib-Shorts, S;Bib-Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;339;81;285;5;469,794;2348,97;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-650 Black, 44;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;383;81;285;4;600,2625;2401,05;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-550-W Yellow, 40;Road Bikes;Bikes
SO48766;2012-06-30 00:00:00.000;453;81;285;4;35,994;143,976;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Men's Sports Shorts, M;Shorts;Clothing
SO48766;2012-06-30 00:00:00.000;216;81;285;5;20,1865;100,9325;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Sport-100 Helmet, Black;Helmets;Accessories
SO48766;2012-06-30 00:00:00.000;286;81;285;1;183,9382;183,9382;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;LL Road Frame - Black, 52;Road Frames;Components
SO48766;2012-06-30 00:00:00.000;422;81;285;1;67,539;67,539;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;LL Road Rear Wheel;Wheels;Components
SO48766;2012-06-30 00:00:00.000;224;81;285;6;5,1865;31,119;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;AWC Logo Cap;Caps;Clothing
SO48766;2012-06-30 00:00:00.000;368;81;285;2;1466,01;2932,02;Rally Day Mall;92;300000,00;1991;Miami;Florida;United States;Road-250 Red, 44;Road Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;364;437;287;4;647,994;2591,976;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-300 Black, 38;Mountain Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;428;437;287;1;209,256;209,256;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;ML Mountain Frame - Black, 48;Mountain Frames;Components
SO48767;2012-06-30 00:00:00.000;470;437;287;24;20,8945;476,3946;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Full-Finger Gloves, L;Gloves;Clothing
SO48767;2012-06-30 00:00:00.000;356;437;287;2;1242,8518;2485,7036;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-200 Silver, 46;Mountain Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;352;437;287;2;1242,8518;2485,7036;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-200 Silver, 38;Mountain Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;420;437;287;2;141,615;283,23;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;ML Mountain Rear Wheel;Wheels;Components
SO48767;2012-06-30 00:00:00.000;366;437;287;1;647,994;647,994;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-300 Black, 44;Mountain Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;360;437;287;4;1229,4589;4917,8356;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-200 Black, 42;Mountain Bikes;Bikes
SO48767;2012-06-30 00:00:00.000;365;437;287;5;647,994;3239,97;Professional Cycle Store;2;30000,00;1974;Phoenix;Arizona;United States;Mountain-300 Black, 40;Mountain Bikes;Bikes
